Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,Data_Referencia,EDAT_Q
1,Ciutat Vella,1,el Raval,7,1018,87,2024-01-01T00:00:00,3
1,Ciutat Vella,1,el Raval,7,1018,129,2024-01-01T00:00:00,4
1,Ciutat Vella,1,el Raval,7,1018,166,2024-01-01T00:00:00,5
1,Ciutat Vella,1,el Raval,7,1018,152,2024-01-01T00:00:00,6
1,Ciutat Vella,1,el Raval,7,1018,121,2024-01-01T00:00:00,7
1,Ciutat Vella,1,el Raval,7,1018,131,2024-01-01T00:00:00,8
1,Ciutat Vella,1,el Raval,7,1018,120,2024-01-01T00:00:00,9
1,Ciutat Vella,1,el Raval,7,1018,110,2024-01-01T00:00:00,10
1,Ciutat Vella,1,el Raval,7,1018,85,2024-01-01T00:00:00,11
1,Ciutat Vella,1,el Raval,7,1018,72,2024-01-01T00:00:00,12
1,Ciutat Vella,1,el Raval,7,1018,53,2024-01-01T00:00:00,13
1,Ciutat Vella,1,el Raval,7,1018,43,2024-01-01T00:00:00,14
1,Ciutat Vella,1,el Raval,7,1018,48,2024-01-01T00:00:00,15
1,Ciutat Vella,1,el Raval,7,1018,20,2024-01-01T00:00:00,16
1,Ciutat Vella,1,el Raval,7,1018,31,2024-01-01T00:00:00,17
1,Ciutat Vella,1,el Raval,7,1018,19,2024-01-01T00:00:00,18
1,Ciutat Vella,1,el Raval,7,1018,6,2024-01-01T00:00:00,19
1,Ciutat Vella,1,el Raval,7,1018,..,2024-01-01T00:00:00,20
1,Ciutat Vella,1,el Raval,7,1019,117,2024-01-01T00:00:00,0
1,Ciutat Vella,1,el Raval,7,1019,97,2024-01-01T00:00:00,1
1,Ciutat Vella,1,el Raval,7,1019,91,2024-01-01T00:00:00,2
1,Ciutat Vella,1,el Raval,7,1019,96,2024-01-01T00:00:00,3
1,Ciutat Vella,1,el Raval,7,1019,217,2024-01-01T00:00:00,4
1,Ciutat Vella,1,el Raval,7,1019,340,2024-01-01T00:00:00,5
1,Ciutat Vella,1,el Raval,7,1019,383,2024-01-01T00:00:00,6
1,Ciutat Vella,1,el Raval,7,1019,295,2024-01-01T00:00:00,7
1,Ciutat Vella,1,el Raval,7,1019,258,2024-01-01T00:00:00,8
1,Ciutat Vella,1,el Raval,7,1019,206,2024-01-01T00:00:00,9
1,Ciutat Vella,1,el Raval,7,1019,183,2024-01-01T00:00:00,10
1,Ciutat Vella,1,el Raval,7,1019,147,2024-01-01T00:00:00,11
1,Ciutat Vella,1,el Raval,7,1019,114,2024-01-01T00:00:00,12
1,Ciutat Vella,1,el Raval,7,1019,92,2024-01-01T00:00:00,13
1,Ciutat Vella,1,el Raval,7,1019,62,2024-01-01T00:00:00,14
1,Ciutat Vella,1,el Raval,7,1019,51,2024-01-01T00:00:00,15
1,Ciutat Vella,1,el Raval,7,1019,32,2024-01-01T00:00:00,16
1,Ciutat Vella,1,el Raval,7,1019,24,2024-01-01T00:00:00,17
1,Ciutat Vella,1,el Raval,7,1019,16,2024-01-01T00:00:00,18
1,Ciutat Vella,1,el Raval,7,1019,5,2024-01-01T00:00:00,19
1,Ciutat Vella,1,el Raval,7,1019,..,2024-01-01T00:00:00,20
1,Ciutat Vella,1,el Raval,7,1020,54,2024-01-01T00:00:00,0
1,Ciutat Vella,1,el Raval,7,1020,44,2024-01-01T00:00:00,1
1,Ciutat Vella,1,el Raval,7,1020,43,2024-01-01T00:00:00,2
1,Ciutat Vella,1,el Raval,7,1020,64,2024-01-01T00:00:00,3
1,Ciutat Vella,1,el Raval,7,1020,159,2024-01-01T00:00:00,4
1,Ciutat Vella,1,el Raval,7,1020,311,2024-01-01T00:00:00,5
1,Ciutat Vella,1,el Raval,7,1020,326,2024-01-01T00:00:00,6
1,Ciutat Vella,1,el Raval,7,1020,204,2024-01-01T00:00:00,7
1,Ciutat Vella,1,el Raval,7,1020,180,2024-01-01T00:00:00,8
1,Ciutat Vella,1,el Raval,7,1020,165,2024-01-01T00:00:00,9
1,Ciutat Vella,1,el Raval,7,1020,151,2024-01-01T00:00:00,10
1,Ciutat Vella,1,el Raval,7,1020,130,2024-01-01T00:00:00,11
1,Ciutat Vella,1,el Raval,7,1020,119,2024-01-01T00:00:00,12
1,Ciutat Vella,1,el Raval,7,1020,113,2024-01-01T00:00:00,13
1,Ciutat Vella,1,el Raval,7,1020,72,2024-01-01T00:00:00,14
1,Ciutat Vella,1,el Raval,7,1020,78,2024-01-01T00:00:00,15
1,Ciutat Vella,1,el Raval,7,1020,39,2024-01-01T00:00:00,16
1,Ciutat Vella,1,el Raval,7,1020,36,2024-01-01T00:00:00,17
1,Ciutat Vella,1,el Raval,7,1020,22,2024-01-01T00:00:00,18
1,Ciutat Vella,1,el Raval,7,1020,13,2024-01-01T00:00:00,19
1,Ciutat Vella,1,el Raval,7,1020,..,2024-01-01T00:00:00,20
1,Ciutat Vella,1,el Raval,8,1021,49,2024-01-01T00:00:00,0
1,Ciutat Vella,1,el Raval,8,1021,59,2024-01-01T00:00:00,1
1,Ciutat Vella,1,el Raval,8,1021,47,2024-01-01T00:00:00,2
1,Ciutat Vella,1,el Raval,8,1021,57,2024-01-01T00:00:00,3
1,Ciutat Vella,1,el Raval,8,1021,145,2024-01-01T00:00:00,4
1,Ciutat Vella,1,el Raval,8,1021,330,2024-01-01T00:00:00,5
1,Ciutat Vella,1,el Raval,8,1021,322,2024-01-01T00:00:00,6
1,Ciutat Vella,1,el Raval,8,1021,219,2024-01-01T00:00:00,7
1,Ciutat Vella,1,el Raval,8,1021,198,2024-01-01T00:00:00,8
1,Ciutat Vella,1,el Raval,8,1021,153,2024-01-01T00:00:00,9
1,Ciutat Vella,1,el Raval,8,1021,129,2024-01-01T00:00:00,10
1,Ciutat Vella,1,el Raval,8,1021,100,2024-01-01T00:00:00,11
1,Ciutat Vella,1,el Raval,8,1021,105,2024-01-01T00:00:00,12
1,Ciutat Vella,1,el Raval,8,1021,82,2024-01-01T00:00:00,13
1,Ciutat Vella,1,el Raval,8,1021,90,2024-01-01T00:00:00,14
1,Ciutat Vella,1,el Raval,8,1021,53,2024-01-01T00:00:00,15
1,Ciutat Vella,1,el Raval,8,1021,30,2024-01-01T00:00:00,16
1,Ciutat Vella,1,el Raval,8,1021,28,2024-01-01T00:00:00,17
1,Ciutat Vella,1,el Raval,8,1021,17,2024-01-01T00:00:00,18
1,Ciutat Vella,1,el Raval,8,1021,5,2024-01-01T00:00:00,19
1,Ciutat Vella,1,el Raval,8,1021,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,9,1022,30,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,9,1022,26,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,9,1022,24,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,9,1022,48,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,9,1022,185,2024-01-01T00:00:00,4
2,Eixample,5,el Fort Pienc,22,2018,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,9,1022,300,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,9,1022,257,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,9,1022,179,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,9,1022,132,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,9,1022,115,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,9,1022,90,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,9,1022,79,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,9,1022,77,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,9,1022,60,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,9,1022,54,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,9,1022,33,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,9,1022,21,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,9,1022,21,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,9,1022,15,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,9,1023,56,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,9,1023,38,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,9,1023,51,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,9,1023,89,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,9,1023,124,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,9,1023,280,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,9,1023,294,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,9,1023,204,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,9,1023,172,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,9,1023,122,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,9,1023,102,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,9,1023,129,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,9,1023,96,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,9,1023,88,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,9,1023,53,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,9,1023,55,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,9,1023,36,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,9,1023,27,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,9,1023,17,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,9,1023,6,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,10,1025,32,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,10,1025,32,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,10,1025,31,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,10,1025,40,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,10,1025,101,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,10,1025,218,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,10,1025,206,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,10,1025,153,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,10,1025,113,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,10,1025,86,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,10,1025,73,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,10,1025,83,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,10,1025,52,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,10,1025,48,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,10,1025,34,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,10,1025,22,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,10,1025,21,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,10,1025,22,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,10,1025,9,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,10,1026,282,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,10,1026,275,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,10,1026,268,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,10,1026,267,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,10,1026,1257,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,10,1026,2179,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,10,1026,2248,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,10,1026,1766,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,10,1026,1339,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,10,1026,990,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,10,1026,746,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,10,1026,567,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,10,1026,377,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,10,1026,244,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,10,1026,152,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,10,1026,88,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,10,1026,34,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,10,1026,20,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,10,1026,12,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,10,1027,35,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,10,1027,39,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,10,1027,36,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,10,1027,50,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,10,1027,132,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,10,1027,193,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,10,1027,189,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,10,1027,153,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,10,1027,114,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,10,1027,113,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,10,1027,102,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,10,1027,93,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,10,1027,79,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,10,1027,40,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,10,1027,45,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,10,1027,39,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,10,1027,38,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,10,1027,16,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,10,1027,12,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,11,1028,45,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,11,1028,49,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,11,1028,36,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,11,1028,42,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,11,1028,184,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,11,1028,322,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,11,1028,292,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,11,1028,182,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,11,1028,168,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,11,1028,116,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,11,1028,102,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,11,1028,96,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,11,1028,83,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,11,1028,64,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,11,1028,36,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,11,1028,43,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,11,1028,30,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,11,1028,34,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,11,1028,13,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,11,1029,27,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,11,1029,36,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,11,1029,35,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,11,1029,42,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,11,1029,126,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,11,1029,246,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,11,1029,220,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,11,1029,130,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,11,1029,120,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,11,1029,99,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,11,1029,78,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,11,1029,70,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,11,1029,76,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,11,1029,44,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,11,1029,38,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,11,1029,24,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,11,1029,15,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,11,1029,13,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,11,1029,10,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,12,1030,82,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,12,1030,56,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,12,1030,74,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,12,1030,80,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,12,1030,211,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,12,1030,351,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,12,1030,298,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,12,1030,208,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,12,1030,190,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,12,1030,173,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,12,1030,128,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,12,1030,143,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,12,1030,138,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,12,1030,97,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,12,1030,82,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,12,1030,73,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,12,1030,43,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,12,1030,27,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,12,1030,22,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,12,1030,7,2024-01-01T00:00:00,19
1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,2024-01-01T00:00:00,20
1,Ciutat Vella,2,el Barri Gòtic,12,1031,40,2024-01-01T00:00:00,0
1,Ciutat Vella,2,el Barri Gòtic,12,1031,47,2024-01-01T00:00:00,1
1,Ciutat Vella,2,el Barri Gòtic,12,1031,43,2024-01-01T00:00:00,2
1,Ciutat Vella,2,el Barri Gòtic,12,1031,41,2024-01-01T00:00:00,3
1,Ciutat Vella,2,el Barri Gòtic,12,1031,107,2024-01-01T00:00:00,4
1,Ciutat Vella,2,el Barri Gòtic,12,1031,225,2024-01-01T00:00:00,5
1,Ciutat Vella,2,el Barri Gòtic,12,1031,238,2024-01-01T00:00:00,6
1,Ciutat Vella,2,el Barri Gòtic,12,1031,161,2024-01-01T00:00:00,7
1,Ciutat Vella,2,el Barri Gòtic,12,1031,120,2024-01-01T00:00:00,8
1,Ciutat Vella,2,el Barri Gòtic,12,1031,94,2024-01-01T00:00:00,9
1,Ciutat Vella,2,el Barri Gòtic,12,1031,107,2024-01-01T00:00:00,10
1,Ciutat Vella,2,el Barri Gòtic,12,1031,80,2024-01-01T00:00:00,11
1,Ciutat Vella,2,el Barri Gòtic,12,1031,75,2024-01-01T00:00:00,12
1,Ciutat Vella,2,el Barri Gòtic,12,1031,55,2024-01-01T00:00:00,13
1,Ciutat Vella,2,el Barri Gòtic,12,1031,39,2024-01-01T00:00:00,14
1,Ciutat Vella,2,el Barri Gòtic,12,1031,31,2024-01-01T00:00:00,15
1,Ciutat Vella,2,el Barri Gòtic,12,1031,16,2024-01-01T00:00:00,16
1,Ciutat Vella,2,el Barri Gòtic,12,1031,21,2024-01-01T00:00:00,17
1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2024-01-01T00:00:00,18
1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,2024-01-01T00:00:00,19
1,Ciutat Vella,3,la Barceloneta,13,1032,24,2024-01-01T00:00:00,0
1,Ciutat Vella,3,la Barceloneta,13,1032,30,2024-01-01T00:00:00,1
1,Ciutat Vella,3,la Barceloneta,13,1032,34,2024-01-01T00:00:00,2
1,Ciutat Vella,3,la Barceloneta,13,1032,33,2024-01-01T00:00:00,3
1,Ciutat Vella,3,la Barceloneta,13,1032,94,2024-01-01T00:00:00,4
1,Ciutat Vella,3,la Barceloneta,13,1032,192,2024-01-01T00:00:00,5
1,Ciutat Vella,3,la Barceloneta,13,1032,232,2024-01-01T00:00:00,6
1,Ciutat Vella,3,la Barceloneta,13,1032,230,2024-01-01T00:00:00,7
1,Ciutat Vella,3,la Barceloneta,13,1032,149,2024-01-01T00:00:00,8
1,Ciutat Vella,3,la Barceloneta,13,1032,129,2024-01-01T00:00:00,9
1,Ciutat Vella,3,la Barceloneta,13,1032,104,2024-01-01T00:00:00,10
1,Ciutat Vella,3,la Barceloneta,13,1032,102,2024-01-01T00:00:00,11
1,Ciutat Vella,3,la Barceloneta,13,1032,94,2024-01-01T00:00:00,12
1,Ciutat Vella,3,la Barceloneta,13,1032,60,2024-01-01T00:00:00,13
1,Ciutat Vella,3,la Barceloneta,13,1032,60,2024-01-01T00:00:00,14
1,Ciutat Vella,3,la Barceloneta,13,1032,58,2024-01-01T00:00:00,15
1,Ciutat Vella,3,la Barceloneta,13,1032,45,2024-01-01T00:00:00,16
1,Ciutat Vella,3,la Barceloneta,13,1032,40,2024-01-01T00:00:00,17
1,Ciutat Vella,3,la Barceloneta,13,1032,22,2024-01-01T00:00:00,18
1,Ciutat Vella,3,la Barceloneta,13,1032,..,2024-01-01T00:00:00,19
1,Ciutat Vella,3,la Barceloneta,13,1033,32,2024-01-01T00:00:00,0
1,Ciutat Vella,3,la Barceloneta,13,1033,27,2024-01-01T00:00:00,1
1,Ciutat Vella,3,la Barceloneta,13,1033,25,2024-01-01T00:00:00,2
1,Ciutat Vella,3,la Barceloneta,13,1033,15,2024-01-01T00:00:00,3
1,Ciutat Vella,3,la Barceloneta,13,1033,64,2024-01-01T00:00:00,4
1,Ciutat Vella,3,la Barceloneta,13,1033,116,2024-01-01T00:00:00,5
1,Ciutat Vella,3,la Barceloneta,13,1033,194,2024-01-01T00:00:00,6
1,Ciutat Vella,3,la Barceloneta,13,1033,137,2024-01-01T00:00:00,7
1,Ciutat Vella,3,la Barceloneta,13,1033,103,2024-01-01T00:00:00,8
1,Ciutat Vella,3,la Barceloneta,13,1033,69,2024-01-01T00:00:00,9
1,Ciutat Vella,3,la Barceloneta,13,1033,56,2024-01-01T00:00:00,10
1,Ciutat Vella,3,la Barceloneta,13,1033,61,2024-01-01T00:00:00,11
1,Ciutat Vella,3,la Barceloneta,13,1033,41,2024-01-01T00:00:00,12
1,Ciutat Vella,3,la Barceloneta,13,1033,40,2024-01-01T00:00:00,13
1,Ciutat Vella,3,la Barceloneta,13,1033,30,2024-01-01T00:00:00,14
1,Ciutat Vella,3,la Barceloneta,13,1033,27,2024-01-01T00:00:00,15
1,Ciutat Vella,3,la Barceloneta,13,1033,24,2024-01-01T00:00:00,16
1,Ciutat Vella,3,la Barceloneta,13,1033,16,2024-01-01T00:00:00,17
1,Ciutat Vella,3,la Barceloneta,13,1033,8,2024-01-01T00:00:00,18
1,Ciutat Vella,3,la Barceloneta,13,1033,..,2024-01-01T00:00:00,19
1,Ciutat Vella,3,la Barceloneta,13,1033,..,2024-01-01T00:00:00,20
1,Ciutat Vella,3,la Barceloneta,13,1034,21,2024-01-01T00:00:00,0
1,Ciutat Vella,3,la Barceloneta,13,1034,17,2024-01-01T00:00:00,1
1,Ciutat Vella,3,la Barceloneta,13,1034,19,2024-01-01T00:00:00,2
1,Ciutat Vella,3,la Barceloneta,13,1034,20,2024-01-01T00:00:00,3
1,Ciutat Vella,3,la Barceloneta,13,1034,68,2024-01-01T00:00:00,4
1,Ciutat Vella,3,la Barceloneta,13,1034,142,2024-01-01T00:00:00,5
1,Ciutat Vella,3,la Barceloneta,13,1034,130,2024-01-01T00:00:00,6
1,Ciutat Vella,3,la Barceloneta,13,1034,112,2024-01-01T00:00:00,7
1,Ciutat Vella,3,la Barceloneta,13,1034,89,2024-01-01T00:00:00,8
1,Ciutat Vella,3,la Barceloneta,13,1034,62,2024-01-01T00:00:00,9
1,Ciutat Vella,3,la Barceloneta,13,1034,57,2024-01-01T00:00:00,10
1,Ciutat Vella,3,la Barceloneta,13,1034,52,2024-01-01T00:00:00,11
1,Ciutat Vella,3,la Barceloneta,13,1034,52,2024-01-01T00:00:00,12
1,Ciutat Vella,3,la Barceloneta,13,1034,31,2024-01-01T00:00:00,13
1,Ciutat Vella,3,la Barceloneta,13,1034,25,2024-01-01T00:00:00,14
